Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Casa Ryda,2023-05-04 16:53:33,00:00:12,Autoplayed: user action: None; ,The Good Doctor: The Good Doctor: Season 1_hook_primary_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:12,Not latest view,ES (Spain)
Casa Ryda,2023-05-04 11:40:02,00:00:16,,Queen Charlotte: A Bridgerton Story: Season 1: Honeymoon Bliss (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:20:19,Not latest view,ES (Spain)
Casa Ryda,2023-05-04 10:43:05,00:19:04,,Queen Charlotte: A Bridgerton Story: Season 1: Honeymoon Bliss (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:19:24,Not latest view,ES (Spain)
Casa Ryda,2023-05-04 09:49:59,00:52:34,,Queen Charlotte: A Bridgerton Story: Season 1: Queen to Be (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:52:09,00:52:09,ES (Spain)
Casa Ryda,2023-05-03 21:14:15,00:34:29,,Breaking Bad: Season 2: Mandala (Episode 11),,Netflix Chrome MAC (Cadmium) HTML 5,00:34:30,Not latest view,ES (Spain)
Casa Ryda,2023-05-03 20:25:50,00:46:43,,Breaking Bad: Season 2: Over (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:46:44,00:46:44,ES (Spain)
Casa Ryda,2023-05-03 20:17:41,00:08:08,,Breaking Bad: Season 2: 4 Days Out (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:46:43,00:46:43,ES (Spain)
Casa Ryda,2023-05-03 20:17:23,00:00:16,Autoplayed: user action: None; ,Breaking Bad: Season 1_hook_04_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:16,Not latest view,ES (Spain)
Casa Ryda,2023-05-03 20:16:36,00:00:08,Autoplayed: user action: None; ,Better Call Saul: Season 3_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:08,Not latest view,ES (Spain)
Casa Ryda,2023-05-03 17:50:44,00:34:30,,Breaking Bad: Season 2: 4 Days Out (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:38:35,Not latest view,ES (Spain)
Casa Ryda,2023-05-03 14:06:05,00:03:55,Autoplayed: user action: User_Interaction; ,Breaking Bad: Season 2: 4 Days Out (Episode 9),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:04:05,Not latest view,ES (Spain)
Casa Ryda,2023-05-03 13:19:20,00:46:43,,Breaking Bad: Season 2: Better Call Saul (Episode 8),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:46:43,00:46:43,ES (Spain)
Casa Ryda,2023-05-03 12:22:30,00:46:20,Autoplayed: user action: User_Interaction; ,Breaking Bad: Season 2: Negro y Azul (Episode 7),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:46:39,00:46:39,ES (Spain)
Casa Ryda,2023-05-03 12:13:16,00:09:10,,Breaking Bad: Season 2: Peekaboo (Episode 6),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:46:45,00:46:45,ES (Spain)
Casa Ryda,2023-05-03 10:31:17,00:53:13,,MH370: The Plane That Disappeared: Limited Series: The Intercept (Episode 3),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:53:18,00:53:18,ES (Spain)
Casa Ryda,2023-05-03 09:50:23,00:40:52,,MH370: The Plane That Disappeared: Limited Series: The Hijack (Episode 2),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:40:57,00:40:57,ES (Spain)
Casa Ryda,2023-05-03 08:51:04,00:59:11,Autoplayed: user action: User_Interaction; ,MH370: The Plane That Disappeared: Limited Series: The Pilot (Episode 1),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:57:52,00:57:52,ES (Spain)
Casa Ryda,2023-05-03 08:50:00,00:00:40,Autoplayed: user action: None; ,Boy from the Blaze_hook_primary_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:40,00:00:40,ES (Spain)
Casa Ryda,2023-05-03 08:49:49,00:00:04,Autoplayed: user action: None; ,Season 1 Main Character Intro Clip: The Tailor,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,00:00:04,ES (Spain)
Casa Ryda,2023-05-02 19:56:12,00:37:57,,Breaking Bad: Season 2: Peekaboo (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:38:07,Not latest view,ES (Spain)
Casa Ryda,2023-05-02 19:17:09,00:24:46,,Breaking Bad: Season 2: Breakage (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:46:35,00:46:35,ES (Spain)
Casa Ryda,2023-05-02 19:16:24,00:00:38,Autoplayed: user action: None; ,Season 1 Main Character Intro Clip: The Tailor,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:00,Not latest view,ES (Spain)
Casa Ryda,2023-05-02 19:07:39,00:02:41,,Always Be My Maybe (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:00,00:00:00,ES (Spain)
Casa Ryda,2023-05-02 18:15:52,00:21:35,,Breaking Bad: Season 2: Breakage (Episode 5),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:21:49,Not latest view,ES (Spain)
Casa Ryda,2023-05-02 18:15:34,00:00:01,Autoplayed: user action: None; ,Breaking Bad: Season 2: Down (Episode 4),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:01,00:00:01,ES (Spain)
Casa Ryda,2023-05-02 18:15:20,00:00:05,,Breaking Bad: Season 2: Down (Episode 4),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:05,Not latest view,ES (Spain)
Casa Ryda,2023-05-01 21:39:48,00:37:54,,Breaking Bad: Season 2: Down (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:37:54,Not latest view,ES (Spain)
Casa Ryda,2023-05-01 21:36:23,00:00:09,Autoplayed: user action: None; ,Breaking Bad: Season 1_hook_03_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:09,00:00:09,ES (Spain)
Casa Ryda,2023-05-01 20:46:35,00:46:04,,Breaking Bad: Season 2: Bit by a Dead Bee (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:46:15,00:46:15,ES (Spain)
Casa Ryda,2023-05-01 19:59:43,00:46:50,,Breaking Bad: Season 2: Grilled (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:47:14,00:47:14,ES (Spain)
Casa Ryda,2023-05-01 19:33:20,00:26:22,,Breaking Bad: Season 2: Seven Thirty-Seven (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:46:32,00:46:32,ES (Spain)
Casa Ryda,2023-05-01 18:47:31,00:08:26,,Breaking Bad: Season 2: Seven Thirty-Seven (Episode 1),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:20:10,Not latest view,ES (Spain)
Casa Ryda,2023-05-01 18:47:23,00:00:05,Autoplayed: user action: None; ,Breaking Bad: Season 1_hook_03_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:05,Not latest view,ES (Spain)
Casa Ryda,2023-05-01 18:46:57,00:00:19,Autoplayed: user action: None; ,Season 2 Moment of High Emotion Clip: Firefly Lane,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:19,00:00:19,ES (Spain)
Casa Ryda,2023-04-30 20:29:54,00:23:04,,Murder Mystery 2,,Netflix Chrome MAC (Cadmium) HTML 5,00:59:06,00:59:06,ES (Spain)
Casa Ryda,2023-04-30 19:43:30,00:36:02,,Murder Mystery 2,,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:36:02,Not latest view,ES (Spain)
Casa Ryda,2023-04-30 19:43:21,00:00:05,Autoplayed: user action: None; ,Supporting Character Clip: Murder Mystery 2,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:10,00:00:10,ES (Spain)
Casa Ryda,2023-04-30 19:43:10,00:00:09,Autoplayed: user action: None; ,Supporting Character Clip: Murder Mystery 2,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:09,Not latest view,ES (Spain)
Casa Ryda,2023-04-29 16:59:03,00:00:16,Autoplayed: user action: None; ,Always Be My Maybe (Trailer),TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:16,Not latest view,ES (Spain)
Casa Ryda,2023-04-29 16:58:24,00:00:06,Autoplayed: user action: None; ,Season 2 Teaser: Sweet Tooth,TEASER_TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:06,00:00:06,ES (Spain)
Casa Ryda,2023-04-28 20:33:34,00:09:02,,Breaking Bad: Season 2: Seven Thirty-Seven (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:11:46,Not latest view,ES (Spain)
Casa Ryda,2023-04-28 20:33:34,00:08:53,,Breaking Bad: Season 2: Seven Thirty-Seven (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:11:37,Not latest view,ES (Spain)
Casa Ryda,2023-04-28 19:24:48,00:46:13,,Breaking Bad: Season 1: A No-Rough-Stuff-Type Deal (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:46:57,00:46:57,ES (Spain)
Casa Ryda,2023-04-28 19:12:50,00:09:47,,Breaking Bad: Season 1: Crazy Handful of Nothin' (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:46:55,00:46:55,ES (Spain)
Casa Ryda,2023-04-28 19:12:34,00:00:04,Autoplayed: user action: None; ,Series Trailer: Love Is Blind,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:04,00:00:04,ES (Spain)
Casa Ryda,2023-04-28 19:12:10,00:00:05,Autoplayed: user action: None; ,Season 4 Inciting Incident Clip: You,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:05,00:00:05,ES (Spain)
Casa Ryda,2023-04-28 19:11:54,00:00:04,Autoplayed: user action: None; ,Jackass 4.5_hook_04_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:04,00:00:04,ES (Spain)
Casa Ryda,2023-04-28 19:10:25,00:00:07,Autoplayed: user action: None; ,Season 1 Main Character Intro Clip: The Marked Heart,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:07,00:00:07,ES (Spain)
Casa Ryda,2023-04-28 19:09:16,00:00:23,Autoplayed: user action: None; ,Limited Series Teaser: The Nurse,TEASER_TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:00,00:00:00,ES (Spain)
Casa Ryda,2023-04-28 17:39:50,00:36:55,,Breaking Bad: Season 1: Crazy Handful of Nothin' (Episode 6),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:36:59,Not latest view,ES (Spain)
Casa Ryda,2023-04-28 16:52:33,00:47:14,,Breaking Bad: Season 1: Gray Matter (Episode 5),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:47:28,00:47:28,ES (Spain)
Casa Ryda,2023-04-28 14:36:16,00:47:16,Autoplayed: user action: User_Interaction; ,Breaking Bad: Season 1: Cancer Man (Episode 4),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:47:30,00:47:30,ES (Spain)
Casa Ryda,2023-04-28 13:48:57,00:47:17,Autoplayed: user action: User_Interaction; ,Breaking Bad: Season 1: And the Bag's in the River (Episode 3),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:47:30,00:47:30,ES (Spain)
Casa Ryda,2023-04-28 13:47:30,00:01:07,,Sugar Rush: Season 2: Science of Sweets (Episode 6),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:02:02,00:02:02,ES (Spain)
Casa Ryda,2023-04-28 13:47:09,00:00:01,Autoplayed: user action: None; ,Sugar Rush: Extra Sweet: Junk Foodie (Episode 1),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:01,00:00:01,ES (Spain)
Casa Ryda,2023-04-28 13:46:42,00:00:06,Autoplayed: user action: None; ,Bake Squad: Season 2: Bar Mitzvah (Episode 1),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:07,00:00:07,ES (Spain)
Casa Ryda,2023-04-28 13:42:55,00:03:13,,Nailed It!: Season 1: First Date to Life Mate (Episode 1),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:03:13,00:03:13,ES (Spain)
Casa Ryda,2023-04-28 13:42:29,00:00:07,Autoplayed: user action: None; ,Nailed It: Season 1_ShortPreview_NoStacks,PREVIEW,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:07,00:00:07,ES (Spain)
Casa Ryda,2023-04-27 21:06:11,00:01:36,Autoplayed: user action: None; ,Season 1 Trailer: El amor después del amor,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:01:36,00:01:36,ES (Spain)
Casa Ryda,2023-04-27 20:41:35,00:24:32,,Breaking Bad: Season 1: The Cat's in the Bag (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:47:33,00:47:33,ES (Spain)
Casa Ryda,2023-04-27 19:55:58,00:23:01,Autoplayed: user action: None; ,Breaking Bad: Season 1: The Cat's in the Bag (Episode 2),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:23:01,Not latest view,ES (Spain)
Casa Ryda,2023-04-27 18:58:37,00:57:19,,Breaking Bad: Season 1: Pilot (Episode 1),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:57:19,00:57:19,ES (Spain)
Casa Ryda,2023-04-27 18:53:05,00:00:07,Autoplayed: user action: None; ,Season 2 Cinemagraph: Firefly Lane,TEASER_TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:15,00:00:15,ES (Spain)
Casa Ryda,2023-04-27 18:52:29,00:00:05,Autoplayed: user action: None; ,Genre Specific Moment Clip: Hunger,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:05,Not latest view,ES (Spain)
Casa Ryda,2023-04-27 18:52:09,00:00:04,Autoplayed: user action: None; ,Season 1 Trailer: I Think You Should Leave with Tim Robinson,TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,Not latest view,ES (Spain)
Casa Ryda,2023-04-27 18:50:23,00:00:47,Autoplayed: user action: None; ,The Chef Show: Season 2 - Volume 1: Milk Bar Bake Sale (Episode 1),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:47,00:00:47,ES (Spain)
Casa Ryda,2023-04-27 18:49:32,00:00:46,Autoplayed: user action: None; ,Season 1: Volume 3 Trailer: The Chef Show,TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:46,00:00:46,ES (Spain)
Casa Ryda,2023-04-27 18:49:02,00:00:26,Autoplayed: user action: None; ,Always Be My Maybe (Trailer),TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:26,Not latest view,ES (Spain)
Casa Ryda,2023-04-27 18:48:31,00:00:18,Autoplayed: user action: None; ,Season 2 Main Character Intro Clip: Welcome to Eden,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:18,00:00:18,ES (Spain)
Casa Ryda,2023-04-27 18:48:11,00:00:08,Autoplayed: user action: None; ,Season 2 Cinemagraph: Firefly Lane,TEASER_TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:08,Not latest view,ES (Spain)
Casa Ryda,2023-04-26 14:11:39,00:00:05,Autoplayed: user action: None; ,"Season 1 Trailer: Fresh, Fried & Crispy",TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:05,00:00:05,ES (Spain)
Casa Ryda,2023-04-26 11:48:12,00:00:04,Autoplayed: user action: None; ,Season 1 Trailer: The Diplomat,TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,Not latest view,ES (Spain)
Casa Ryda,2023-04-26 11:47:54,00:00:08,Autoplayed: user action: None; ,Season 1 Genre Specific Moment Clip: Rough Diamonds,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:08,00:00:08,ES (Spain)
Casa Ryda,2023-04-25 20:29:39,00:56:20,,Tenet,,Netflix Chrome MAC (Cadmium) HTML 5,02:24:27,02:24:27,ES (Spain)
Casa Ryda,2023-04-25 17:59:35,01:28:05,,Tenet,,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,01:28:07,Not latest view,ES (Spain)
Casa Ryda,2023-04-25 17:59:10,00:00:20,Autoplayed: user action: None; ,Tenet_hook_05_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:20,00:00:20,ES (Spain)
Casa Ryda,2023-04-25 13:22:07,00:28:28,,The Marked Heart: Season 1: Happiness Isn’t Forever (Episode 1),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:28:28,00:28:28,ES (Spain)
Casa Ryda,2023-04-25 13:21:38,00:00:14,Autoplayed: user action: None; ,Season 2 Teaser 2: Pálpito,TEASER_TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:14,00:00:14,ES (Spain)
Casa Ryda,2023-04-23 19:50:08,00:00:08,Autoplayed: user action: None; ,Season 6 Trailer: Somebody Feed Phil,TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:08,00:00:08,ES (Spain)
Casa Ryda,2023-04-23 06:44:05,00:00:14,Autoplayed: user action: None; ,Losers (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:14,00:00:14,ES (Spain)
Casa Ryda,2023-04-23 06:43:46,00:00:07,Autoplayed: user action: None; ,High Context Clip: Untold: Malice at the Palace,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:07,00:00:07,ES (Spain)
Casa Ryda,2023-04-22 13:27:56,00:00:05,Autoplayed: user action: None; ,How to Become a Tyrant: Season 1: Clip: Intense Emotion,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:05,00:00:05,ES (Spain)
Casa Ryda,2023-04-22 13:27:32,00:00:13,Autoplayed: user action: None; ,Altered Carbon: Season 1_VAR2-CLIP_CHARACTER,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:13,00:00:13,ES (Spain)
Casa Ryda,2023-04-22 13:27:17,00:00:04,Autoplayed: user action: None; ,Season 1 Trailer: Outlast,TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,00:00:04,ES (Spain)
Casa Ryda,2023-04-22 13:26:34,00:00:25,Autoplayed: user action: None; ,Season 1 Main Character Intro Clip: Who Were We Running From?,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:25,00:00:25,ES (Spain)
Casa Ryda,2023-04-22 13:25:33,00:00:08,Autoplayed: user action: None; ,"Fresh, Fried & Crispy Season 1: Clip: High Context",HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:08,00:00:08,ES (Spain)
Casa Ryda,2023-04-22 13:25:00,00:00:23,Autoplayed: user action: None; ,When They See Us (Hook: Boys to Men),HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:23,00:00:23,ES (Spain)
Casa Ryda,2023-04-22 13:24:48,00:00:05,Autoplayed: user action: None; ,GLOW (Trailer),TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:06,00:00:06,ES (Spain)
Casa Ryda,2023-04-22 13:24:33,00:00:04,Autoplayed: user action: None; ,Seven Seconds (Trailer),TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:05,00:00:05,ES (Spain)
Casa Ryda,2023-04-22 13:24:19,00:00:05,Autoplayed: user action: None; ,Living with Yourself: Season 1 (Two Miles Thematic Trailer 1),PREVIEW,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:05,00:00:05,ES (Spain)
Casa Ryda,2023-04-22 13:23:58,00:00:05,Autoplayed: user action: None; ,The Wildflower_hook_02_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:05,00:00:05,ES (Spain)
Casa Ryda,2023-04-22 13:22:55,00:00:45,Autoplayed: user action: None; ,Character Intro Clip: Fuga de reinas,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:45,00:00:45,ES (Spain)
Casa Ryda,2023-04-22 13:22:37,00:00:05,Autoplayed: user action: None; ,Season 1 Recap 2: Welcome to Eden,RECAP,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:05,00:00:05,ES (Spain)
Casa Ryda,2023-04-22 13:22:30,00:00:04,Autoplayed: user action: None; ,Season 1 Trailer: The Marked Heart,TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,00:00:04,ES (Spain)
Casa Ryda,2023-04-22 12:16:25,00:00:06,Autoplayed: user action: None; ,Season 1 Trailer: The Diplomat,TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:06,Not latest view,ES (Spain)
Casa Ryda,2023-04-22 12:16:03,00:00:12,Autoplayed: user action: None; ,The Way Back_hook_03_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:12,00:00:12,ES (Spain)
Casa Ryda,2023-04-19 14:41:54,00:10:25,,"Street Food: Asia: Limited Series: Cebu, Philippines (Episode 9)",,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:10:30,00:10:30,ES (Spain)
Casa Ryda,2023-04-19 14:11:52,00:30:00,,Street Food: Asia: Limited Series: Singapore (Episode 8),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:30:05,00:30:05,ES (Spain)
Casa Ryda,2023-04-19 13:38:05,00:27:29,,"Street Food: Asia: Limited Series: Ho Chi Minh City, Vietnam (Episode 7)",,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:27:30,00:27:30,ES (Spain)
Casa Ryda,2023-04-19 13:37:52,00:00:02,Autoplayed: user action: None; ,"Street Food: Asia: Limited Series: Bangkok, Thailand (Episode 1)",,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:02,00:00:02,ES (Spain)
Casa Ryda,2023-04-18 13:36:02,00:00:06,Autoplayed: user action: None; ,Phenomena,,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:06,00:00:06,ES (Spain)
Casa Ryda,2023-04-18 13:34:16,00:01:43,Autoplayed: user action: None; ,Genre Specific Moment Clip: Phenomena,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:01:43,00:01:43,ES (Spain)
Casa Ryda,2023-04-18 13:33:24,00:00:10,Autoplayed: user action: None; ,Made in Chelsea: Season 19: Episode 1,,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:11,00:00:11,ES (Spain)
Casa Ryda,2023-04-18 13:32:59,00:00:09,Autoplayed: user action: None; ,Season 1 Trailer: Smother-in-Law,TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:09,00:00:09,ES (Spain)
Casa Ryda,2023-04-18 13:32:43,00:00:07,Autoplayed: user action: None; ,Sensory Clip: Fuga de reinas,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:07,00:00:07,ES (Spain)
Casa Ryda,2023-04-18 13:32:36,00:00:04,Autoplayed: user action: None; ,Genre Specific Moment Clip: Phenomena,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,Not latest view,ES (Spain)
Casa Ryda,2023-04-18 13:32:24,00:00:04,Autoplayed: user action: None; ,Season 1 High Context Clip: Running for the Truth: Alex Schwazer,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,00:00:04,ES (Spain)
Casa Ryda,2023-04-18 13:32:03,00:00:05,Autoplayed: user action: None; ,Season 1 Moment of High Emotion Clip: How to Get Rich,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:05,Not latest view,ES (Spain)
Casa Ryda,2023-04-18 13:30:05,00:01:54,Autoplayed: user action: None; ,Trailer: Longest Third Date,TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:01:54,00:01:54,ES (Spain)
Casa Ryda,2023-04-18 13:20:06,00:00:29,,Season 1 Clip: How to Get Rich,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:29,00:00:29,ES (Spain)
Casa Ryda,2023-04-18 13:18:19,00:01:45,Autoplayed: user action: None; ,Street Food: Asia (Trailer),TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:01:45,00:01:45,ES (Spain)
Casa Ryda,2023-04-18 12:43:30,00:33:10,,"Street Food: USA: Limited Series: Miami, Florida (Episode 6)",,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:26:45,00:26:45,ES (Spain)
Casa Ryda,2023-04-18 12:14:52,00:28:26,,"Street Food: USA: Limited Series: New York, New York (Episode 3)",,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:28:26,00:28:26,ES (Spain)
Casa Ryda,2023-04-18 12:13:47,00:00:19,Autoplayed: user action: None; ,Season 1 Moment of High Emotion Clip: How to Get Rich,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:19,Not latest view,ES (Spain)
Casa Ryda,2023-04-18 08:59:08,00:00:12,Autoplayed: user action: None; ,Season 1 Character Intro Clip: Too Hot to Handle: Germany,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:12,00:00:12,ES (Spain)
Casa Ryda,2023-04-18 08:58:57,00:00:05,Autoplayed: user action: None; ,Season 1 Sensory Clip: La firma,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:05,00:00:05,ES (Spain)
Casa Ryda,2023-04-18 08:58:34,00:00:04,Autoplayed: user action: None; ,Season 1 Trailer: Light the Wild,TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:05,00:00:05,ES (Spain)
Casa Ryda,2023-04-18 08:58:11,00:00:04,Autoplayed: user action: None; ,Trailer: Longest Third Date,TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,Not latest view,ES (Spain)
Casa Ryda,2023-04-18 08:46:27,00:11:11,Autoplayed: user action: User_Interaction; ,The Night Agent: Season 1: Fathers (Episode 10),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:41:55,00:41:55,ES (Spain)
Casa Ryda,2023-04-17 20:47:30,00:10:58,,Love Is Blind: Season 4: The Reunion (Episode 13),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,01:32:53,01:32:53,ES (Spain)
Casa Ryda,2023-04-17 19:25:31,01:21:11,,Love Is Blind: Season 4: The Reunion (Episode 13),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,01:21:40,Not latest view,ES (Spain)
Casa Ryda,2023-04-17 19:24:19,00:00:28,Autoplayed: user action: None; ,Series Trailer: Love Is Blind,TRAILER,Apple iPhone XS,00:00:28,Not latest view,ES (Spain)
Casa Ryda,2023-04-17 19:22:28,00:00:33,,Love Is Blind: Season 4: The Reunion (Episode 13),,Apple iPhone XS,00:00:33,Not latest view,ES (Spain)
Casa Ryda,2023-04-17 19:22:05,00:00:07,,Love Is Blind: Season 4: The Reunion (Episode 13),,Apple iPhone XS,00:00:08,Not latest view,ES (Spain)
Casa Ryda,2023-04-17 19:21:31,00:00:06,Autoplayed: user action: None; ,Series Trailer: Love Is Blind,TRAILER,Apple iPhone XS,00:00:06,Not latest view,ES (Spain)
